<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.12	20:00:00	1.08441	1.08458	1.08361	1.08401	1743	0	0
2024.06.12	21:00:00	1.08397	1.08406	1.08072	1.08113	5492	0	0
2024.06.12	22:00:00	1.08114	1.08182	1.08038	1.08065	3516	0	0
2024.06.12	23:00:00	1.08065	1.08116	1.08038	1.08081	889	0	0
2024.06.13	00:00:00	1.08081	1.08122	1.08037	1.08114	435	0	7
2024.06.13	01:00:00	1.08117	1.08144	1.08095	1.08106	520	0	6
2024.06.13	02:00:00	1.08106	1.08151	1.08106	1.08126	686	0	0
2024.06.13	03:00:00	1.08128	1.08156	1.08106	1.08130	904	0	0
2024.06.13	04:00:00	1.08129	1.08158	1.08040	1.08046	1363	0	0
2024.06.13	05:00:00	1.08046	1.08086	1.08041	1.08080	975	0	0
2024.06.13	06:00:00	1.08080	1.08092	1.08056	1.08068	687	0	0
2024.06.13	07:00:00	1.08068	1.08071	1.08031	1.08040	498	0	0
2024.06.13	08:00:00	1.08040	1.08070	1.08005	1.08045	904	0	0
2024.06.13	09:00:00	1.08041	1.08070	1.08008	1.08022	1581	0	0
2024.06.13	10:00:00	1.08021	1.08165	1.08021	1.08144	2214	0	0
2024.06.13	11:00:00	1.08144	1.08145	1.08051	1.08061	1953	0	0
2024.06.13	12:00:00	1.08061	1.08114	1.08018	1.08021	1714	0	0
2024.06.13	13:00:00	1.08021	1.08095	1.07932	1.07943	1645	0	0
2024.06.13	14:00:00	1.07942	1.07966	1.07827	1.07832	2000	0	0
2024.06.13	15:00:00	1.07833	1.08161	1.07807	1.07934	3407	0	0
2024.06.13	16:00:00	1.07936	1.08076	1.07860	1.07875	3368	0	0
2024.06.13	17:00:00	1.07876	1.07904	1.07631	1.07715	3211	0	0
2024.06.13	18:00:00	1.07714	1.07721	1.07534	1.07554	2586	0	0
2024.06.13	19:00:00	1.07554	1.07556	1.07330	1.07352	2422	0	0
2024.06.13	20:00:00	1.07352	1.07440	1.07351	1.07425	1893	0	0
2024.06.13	21:00:00	1.07424	1.07431	1.07361	1.07393	1323	0	0
2024.06.13	22:00:00	1.07392	1.07431	1.07381	1.07406	1261	0	0
2024.06.13	23:00:00	1.07406	1.07431	1.07359	1.07363	644	0	2
2024.06.14	00:00:00	1.07358	1.07391	1.07324	1.07382	294	0	7
2024.06.14	01:00:00	1.07381	1.07399	1.07344	1.07385	505	0	6
2024.06.14	02:00:00	1.07384	1.07406	1.07370	1.07375	525	0	0
2024.06.14	03:00:00	1.07375	1.07408	1.07362	1.07363	1017	0	0
2024.06.14	04:00:00	1.07364	1.07419	1.07354	1.07415	951	0	0
2024.06.14	05:00:00	1.07415	1.07436	1.07402	1.07430	806	0	0
2024.06.14	06:00:00	1.07429	1.07449	1.07382	1.07402	1266	0	0
2024.06.14	07:00:00	1.07402	1.07409	1.07352	1.07364	743	0	0
2024.06.14	08:00:00	1.07363	1.07373	1.07301	1.07305	1003	0	0
2024.06.14	09:00:00	1.07305	1.07328	1.07158	1.07249	2350	0	0
2024.06.14	10:00:00	1.07245	1.07272	1.07062	1.07078	2772	0	0
2024.06.14	11:00:00	1.07074	1.07119	1.06896	1.06918	2836	0	0
2024.06.14	12:00:00	1.06918	1.06920	1.06717	1.06873	2871	0	0
2024.06.14	13:00:00	1.06872	1.06989	1.06792	1.06978	2906	0	0
2024.06.14	14:00:00	1.06978	1.07059	1.06924	1.06938	2582	0	0
2024.06.14	15:00:00	1.06943	1.06951	1.06793	1.06892	3369	0	0
2024.06.14	16:00:00	1.06895	1.06923	1.06676	1.06692	3164	0	0
2024.06.14	17:00:00	1.06685	1.06876	1.06680	1.06871	3433	0	0
2024.06.14	18:00:00	1.06871	1.06998	1.06835	1.06988	2375	0	0
2024.06.14	19:00:00	1.06987	1.07018	1.06931	1.07004	1736	0	0
2024.06.14	20:00:00	1.07005	1.07045	1.06968	1.06980	1548	0	0
2024.06.14	21:00:00	1.06980	1.07005	1.06946	1.06993	1375	0	0
2024.06.14	22:00:00	1.06994	1.07061	1.06988	1.07060	1122	0	0
2024.06.14	23:00:00	1.07061	1.07072	1.07018	1.07018	743	0	0
2024.06.17	00:00:00	1.07035	1.07060	1.06988	1.07038	376	0	15
2024.06.17	01:00:00	1.07034	1.07081	1.07020	1.07063	626	0	6
2024.06.17	02:00:00	1.07065	1.07074	1.07020	1.07027	602	0	0
2024.06.17	03:00:00	1.07028	1.07073	1.07006	1.07040	1135	0	0
2024.06.17	04:00:00	1.07040	1.07042	1.06994	1.07016	1149	0	0
2024.06.17	05:00:00	1.07016	1.07047	1.06988	1.07040	950	0	0
2024.06.17	06:00:00	1.07040	1.07046	1.07018	1.07038	753	0	0
2024.06.17	07:00:00	1.07038	1.07056	1.07020	1.07041	678	0	0
2024.06.17	08:00:00	1.07043	1.07052	1.06992	1.06997	1009	0	0
