<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.05	00:00:00	0.90049	0.90231	0.89986	0.90139	5115	0	1
2024.04.05	04:00:00	0.90139	0.90276	0.90130	0.90262	4777	0	1
2024.04.05	08:00:00	0.90262	0.90450	0.90157	0.90342	7098	0	0
2024.04.05	12:00:00	0.90342	0.90708	0.90263	0.90538	8284	0	0
2024.04.05	16:00:00	0.90533	0.90609	0.89978	0.90139	13844	0	0
2024.04.05	20:00:00	0.90140	0.90261	0.90098	0.90191	4801	0	3
2024.04.08	00:00:00	0.89963	0.90404	0.89878	0.90396	4485	0	4
2024.04.08	04:00:00	0.90398	0.90420	0.90236	0.90399	6896	0	1
2024.04.08	08:00:00	0.90397	0.90591	0.90298	0.90563	8454	0	0
2024.04.08	12:00:00	0.90563	0.90656	0.90473	0.90488	6533	0	0
2024.04.08	16:00:00	0.90486	0.90619	0.90401	0.90561	9582	0	0
2024.04.08	20:00:00	0.90561	0.90590	0.90429	0.90528	3373	0	1
2024.04.09	00:00:00	0.90467	0.90562	0.90385	0.90550	2877	0	4
2024.04.09	04:00:00	0.90550	0.90560	0.90475	0.90487	3562	0	1
2024.04.09	08:00:00	0.90487	0.90520	0.90404	0.90448	5103	0	0
2024.04.09	12:00:00	0.90446	0.90455	0.90169	0.90194	7154	0	0
2024.04.09	16:00:00	0.90194	0.90390	0.90127	0.90342	9989	0	0
2024.04.09	20:00:00	0.90341	0.90410	0.90327	0.90344	4098	0	1
2024.04.10	00:00:00	0.90277	0.90375	0.90257	0.90334	3428	0	5
2024.04.10	04:00:00	0.90334	0.90403	0.90318	0.90380	3856	0	0
2024.04.10	08:00:00	0.90381	0.90428	0.90291	0.90366	4973	0	0
2024.04.10	12:00:00	0.90365	0.90980	0.90250	0.90898	8973	0	0
2024.04.10	16:00:00	0.90894	0.91420	0.90894	0.91414	14629	0	0
2024.04.10	20:00:00	0.91414	0.91471	0.91146	0.91268	9049	0	1
2024.04.11	00:00:00	0.91263	0.91355	0.91163	0.91314	5505	0	4
2024.04.11	04:00:00	0.91314	0.91323	0.91229	0.91249	4887	0	2
2024.04.11	08:00:00	0.91247	0.91465	0.91230	0.91381	8935	0	0
2024.04.11	12:00:00	0.91381	0.91405	0.90741	0.90882	12369	0	0
2024.04.11	16:00:00	0.90883	0.91236	0.90879	0.91048	14033	0	0
2024.04.11	20:00:00	0.91048	0.91062	0.90862	0.90990	5584	0	3
2024.04.12	00:00:00	0.90882	0.91043	0.90820	0.90968	2879	0	4
2024.04.12	04:00:00	0.90967	0.91122	0.90934	0.91121	4674	0	1
2024.04.12	08:00:00	0.91121	0.91309	0.91070	0.91268	8436	0	0
2024.04.12	12:00:00	0.91267	0.91369	0.91069	0.91136	10526	0	0
2024.04.12	16:00:00	0.91136	0.91287	0.91033	0.91247	14733	0	0
2024.04.12	20:00:00	0.91247	0.91445	0.91211	0.91421	6234	0	3
2024.04.15	00:00:00	0.91130	0.91434	0.90953	0.91425	4724	0	4
2024.04.15	04:00:00	0.91425	0.91474	0.91317	0.91419	5459	0	2
2024.04.15	08:00:00	0.91419	0.91440	0.91213	0.91286	8862	0	0
2024.04.15	12:00:00	0.91286	0.91513	0.91220	0.91345	9553	0	0
2024.04.15	16:00:00	0.91346	0.91520	0.91276	0.91335	13576	0	0
2024.04.15	20:00:00	0.91336	0.91348	0.91133	0.91150	5825	0	0
2024.04.16	00:00:00	0.91025	0.91282	0.91014	0.91280	3386	0	3
2024.04.16	04:00:00	0.91279	0.91366	0.91244	0.91279	5356	0	1
2024.04.16	08:00:00	0.91278	0.91416	0.91171	0.91332	9658	0	0
2024.04.16	12:00:00	0.91331	0.91346	0.91116	0.91197	10211	0	0
2024.04.16	16:00:00	0.91196	0.91370	0.91178	0.91246	13244	0	0
2024.04.16	20:00:00	0.91246	0.91396	0.91189	0.91289	10031	0	3
2024.04.17	00:00:00	0.91286	0.91307	0.91190	0.91228	4372	0	5
2024.04.17	04:00:00	0.91228	0.91257	0.91182	0.91236	4948	0	2
2024.04.17	08:00:00	0.91236	0.91323	0.90935	0.90993	9104	0	0
2024.04.17	12:00:00	0.90992	0.91181	0.90976	0.91167	8677	0	0
2024.04.17	16:00:00	0.91171	0.91312	0.91054	0.91097	11105	0	0
2024.04.17	20:00:00	0.91097	0.91111	0.90956	0.91063	6272	0	1
2024.04.18	00:00:00	0.91021	0.91097	0.91010	0.91041	2017	0	5
2024.04.18	04:00:00	0.91041	0.91088	0.90958	0.91009	4802	0	0
2024.04.18	08:00:00	0.91008	0.91020	0.90809	0.90857	7630	0	0
2024.04.18	12:00:00	0.90856	0.91026	0.90820	0.90958	7170	0	0
2024.04.18	16:00:00	0.90957	0.91222	0.90935	0.91179	13737	0	0
2024.04.18	20:00:00	0.91179	0.91250	0.91128	0.91228	7156	0	1
2024.04.19	00:00:00	0.91211	0.91309	0.91154	0.91197	3464	0	1
2024.04.19	04:00:00	0.91201	0.91201	0.90105	0.90826	35675	0	0
2024.04.19	08:00:00	0.90825	0.90948	0.90698	0.90847	22183	0	0
2024.04.19	12:00:00	0.90845	0.90948	0.90715	0.90792	8112	0	0
2024.04.19	16:00:00	0.90792	0.91010	0.90741	0.90994	9167	0	0
2024.04.19	20:00:00	0.90993	0.91062	0.90931	0.91022	4140	0	3
2024.04.22	00:00:00	0.90940	0.91127	0.90854	0.91100	3391	0	4
2024.04.22	04:00:00	0.91101	0.91225	0.91016	0.91164	4279	0	2
2024.04.22	08:00:00	0.91164	0.91223	0.90984	0.91085	6129	0	0
2024.04.22	12:00:00	0.91087	0.91194	0.91051	0.91119	6038	0	0
2024.04.22	16:00:00	0.91118	0.91238	0.91056	0.91167	5672	0	0
2024.04.22	20:00:00	0.91166	0.91208	0.91069	0.91196	3474	0	3
2024.04.23	00:00:00	0.91125	0.91198	0.91077	0.91144	1781	0	5
2024.04.23	04:00:00	0.91144	0.91229	0.91128	0.91228	2886	0	2
2024.04.23	08:00:00	0.91228	0.91300	0.91002	0.91183	5563	0	0
2024.04.23	12:00:00	0.91184	0.91248	0.91069	0.91139	5704	0	0
2024.04.23	16:00:00	0.91142	0.91240	0.90868	0.91167	8834	0	0
2024.04.23	20:00:00	0.91167	0.91198	0.91059	0.91190	3371	0	1
2024.04.24	00:00:00	0.91163	0.91199	0.91101	0.91151	2070	0	3
2024.04.24	04:00:00	0.91151	0.91185	0.91132	0.91169	2959	0	2
2024.04.24	08:00:00	0.91169	0.91472	0.91164	0.91428	4816	0	0
2024.04.24	12:00:00	0.91428	0.91529	0.91327	0.91333	5070	0	0
2024.04.24	16:00:00	0.91328	0.91435	0.91202	0.91392	7509	0	0
2024.04.24	20:00:00	0.91392	0.91520	0.91311	0.91497	3527	0	2
2024.04.25	00:00:00	0.91393	0.91504	0.91350	0.91441	2272	0	3
2024.04.25	04:00:00	0.91439	0.91483	0.91401	0.91444	2576	0	2
2024.04.25	08:00:00	0.91443	0.91446	0.91254	0.91256	5055	0	0
2024.04.25	12:00:00	0.91257	0.91554	0.91191	0.91518	6412	0	0
2024.04.25	16:00:00	0.91517	0.91568	0.91269	0.91290	9303	0	0
2024.04.25	20:00:00	0.91290	0.91301	0.91170	0.91213	4051	0	2
2024.04.26	00:00:00	0.91167	0.91318	0.91127	0.91278	2188	0	3
2024.04.26	04:00:00	0.91278	0.91342	0.91257	0.91315	3342	0	2
2024.04.26	08:00:00	0.91316	0.91332	0.90962	0.91156	7371	0	0
2024.04.26	12:00:00	0.91160	0.91340	0.91066	0.91297	7541	0	0
2024.04.26	16:00:00	0.91297	0.91500	0.91202	0.91391	9118	0	0
2024.04.26	20:00:00	0.91391	0.91473	0.91305	0.91444	3546	0	2
2024.04.29	00:00:00	0.91390	0.91421	0.91192	0.91309	2572	0	4
2024.04.29	04:00:00	0.91309	0.91522	0.91012	0.91067	6961	0	0
2024.04.29	08:00:00	0.91067	0.91308	0.90968	0.91163	9832	0	0
2024.04.29	12:00:00	0.91160	0.91234	0.91110	0.91209	6111	0	0
2024.04.29	16:00:00	0.91209	0.91325	0.90882	0.90981	7674	0	0
2024.04.29	20:00:00	0.90980	0.91072	0.90964	0.91034	4347	0	3
2024.04.30	00:00:00	0.90941	0.91135	0.90901	0.91105	2637	0	3
2024.04.30	04:00:00	0.91105	0.91193	0.91082	0.91131	2853	0	2
2024.04.30	08:00:00	0.91130	0.91370	0.91126	0.91237	5782	0	0
2024.04.30	12:00:00	0.91232	0.91546	0.91046	0.91481	6605	0	0
2024.04.30	16:00:00	0.91481	0.91846	0.91292	0.91772	10449	0	0
2024.04.30	20:00:00	0.91770	0.91948	0.91729	0.91934	3544	0	2
2024.05.01	00:00:00	0.91925	0.92001	0.91664	0.91994	2611	0	4
2024.05.01	04:00:00	0.91994	0.92161	0.91972	0.92124	2223	0	0
2024.05.01	08:00:00	0.92123	0.92241	0.92068	0.92102	4392	0	0
2024.05.01	12:00:00	0.92103	0.92124	0.91922	0.91965	4869	0	0
2024.05.01	16:00:00	0.91965	0.92023	0.91869	0.92012	6425	0	0
2024.05.01	20:00:00	0.92008	0.92082	0.91449	0.91571	11917	0	1
2024.05.02	00:00:00	0.91480	0.91710	0.91410	0.91680	3734	0	3
2024.05.02	04:00:00	0.91680	0.91732	0.91615	0.91639	3644	0	0
2024.05.02	08:00:00	0.91639	0.91660	0.90982	0.91268	8194	0	0
2024.05.02	12:00:00	0.91268	0.91291	0.91088	0.91212	7243	0	0
2024.05.02	16:00:00	0.91209	0.91380	0.91099	0.91152	9797	0	0
2024.05.02	20:00:00	0.91152	0.91194	0.90978	0.91056	4545	0	3
2024.05.03	00:00:00	0.91039	0.91049	0.90900	0.90952	2767	0	4
2024.05.03	04:00:00	0.90952	0.90973	0.90883	0.90951	3073	0	3
2024.05.03	08:00:00	0.90951	0.90959	0.90704	0.90780	5716	0	0
2024.05.03	12:00:00	0.90782	0.90793	0.90062	0.90302	7899	0	0
2024.05.03	16:00:00	0.90309	0.90621	0.90245	0.90569	12631	0	0
2024.05.03	20:00:00	0.90569	0.90593	0.90450	0.90485	3241	0	2
2024.05.06	00:00:00	0.90580	0.90606	0.90285	0.90558	2257	0	2
2024.05.06	04:00:00	0.90558	0.90621	0.90506	0.90602	2865	0	1
2024.05.06	08:00:00	0.90603	0.90634	0.90420	0.90464	4255	0	1
2024.05.06	12:00:00	0.90464	0.90597	0.90375	0.90381	4874	0	0
2024.05.06	16:00:00	0.90381	0.90629	0.90356	0.90605	5024	0	0
2024.05.06	20:00:00	0.90603	0.90660	0.90579	0.90597	2420	0	4
2024.05.07	00:00:00	0.90605	0.90695	0.90430	0.90609	2155	0	3
2024.05.07	04:00:00	0.90611	0.90764	0.90585	0.90712	3165	0	1
2024.05.07	08:00:00	0.90712	0.90804	0.90600	0.90777	4978	0	0
2024.05.07	12:00:00	0.90778	0.90861	0.90652	0.90660	5130	0	0
2024.05.07	16:00:00	0.90660	0.90799	0.90578	0.90765	5887	0	0
2024.05.07	20:00:00	0.90763	0.90936	0.90752	0.90828	3089	0	0
2024.05.08	00:00:00	0.90827	0.90878	0.90770	0.90866	1428	0	1
2024.05.08	04:00:00	0.90866	0.90932	0.90845	0.90914	2705	0	1
2024.05.08	08:00:00	0.90914	0.90955	0.90830	0.90830	4796	0	0
2024.05.08	12:00:00	0.90830	0.90923	0.90786	0.90840	5147	0	0
2024.05.08	16:00:00	0.90840	0.90894	0.90732	0.90810	5754	0	0
2024.05.08	20:00:00	0.90810	0.90823	0.90756	0.90793	2412	0	1
2024.05.09	00:00:00	0.90787	0.90845	0.90692	0.90843	1705	0	1
2024.05.09	04:00:00	0.90843	0.90852	0.90796	0.90839	2210	0	0
2024.05.09	08:00:00	0.90839	0.90945	0.90821	0.90943	3730	0	0
2024.05.09	12:00:00	0.90943	0.90985	0.90644	0.90725	6059	0	0
2024.05.09	16:00:00	0.90724	0.90820	0.90601	0.90671	5844	0	0
2024.05.09	20:00:00	0.90672	0.90679	0.90556	0.90585	2678	0	2
2024.05.10	00:00:00	0.90552	0.90654	0.90503	0.90629	1919	0	2
2024.05.10	04:00:00	0.90629	0.90698	0.90592	0.90659	2050	0	1
2024.05.10	08:00:00	0.90663	0.90704	0.90559	0.90629	4516	0	0
2024.05.10	12:00:00	0.90628	0.90788	0.90591	0.90754	4557	0	0
2024.05.10	16:00:00	0.90754	0.90851	0.90596	0.90608	6368	0	0
2024.05.10	20:00:00	0.90608	0.90650	0.90558	0.90628	2469	0	3
2024.05.13	00:00:00	0.90616	0.90681	0.90502	0.90639	1893	0	4
2024.05.13	04:00:00	0.90639	0.90696	0.90633	0.90685	2866	0	2
2024.05.13	08:00:00	0.90685	0.90704	0.90622	0.90647	4027	0	0
2024.05.13	12:00:00	0.90647	0.90754	0.90534	0.90553	4345	0	0
2024.05.13	16:00:00	0.90550	0.90770	0.90454	0.90732	5621	0	0
2024.05.13	20:00:00	0.90732	0.90871	0.90730	0.90814	2548	0	4
2024.05.14	00:00:00	0.90812	0.90859	0.90772	0.90833	1659	0	3
2024.05.14	04:00:00	0.90834	0.90881	0.90818	0.90862	2344	0	1
2024.05.14	08:00:00	0.90861	0.90875	0.90743	0.90747	3707	0	0
2024.05.14	12:00:00	0.90747	0.91021	0.90705	0.90739	5814	0	0
2024.05.14	16:00:00	0.90738	0.90783	0.90547	0.90654	7606	0	0
2024.05.14	20:00:00	0.90653	0.90695	0.90624	0.90638	2568	0	3
