<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.19	12:15:00	149.588	149.675	149.568	149.673	578	0	2
2025.03.19	12:30:00	149.673	149.783	149.666	149.723	677	0	2
2025.03.19	12:45:00	149.723	149.790	149.713	149.761	687	0	2
2025.03.19	13:00:00	149.761	149.814	149.732	149.741	638	0	2
2025.03.19	13:15:00	149.741	149.747	149.670	149.736	635	0	2
2025.03.19	13:30:00	149.735	149.780	149.702	149.747	618	0	2
2025.03.19	13:45:00	149.748	149.789	149.713	149.774	637	0	2
2025.03.19	14:00:00	149.773	149.878	149.768	149.853	573	0	3
2025.03.19	14:15:00	149.854	149.884	149.830	149.847	562	0	2
2025.03.19	14:30:00	149.844	149.856	149.762	149.817	601	0	2
2025.03.19	14:45:00	149.816	149.839	149.750	149.827	785	0	2
2025.03.19	15:00:00	149.827	149.847	149.714	149.718	810	0	2
2025.03.19	15:15:00	149.718	149.739	149.661	149.684	818	0	2
2025.03.19	15:30:00	149.684	149.697	149.600	149.680	902	0	2
2025.03.19	15:45:00	149.679	149.822	149.673	149.794	825	0	2
2025.03.19	16:00:00	149.792	149.841	149.740	149.819	823	0	2
2025.03.19	16:15:00	149.819	149.908	149.799	149.908	753	0	2
2025.03.19	16:30:00	149.907	150.062	149.856	149.993	1395	0	3
2025.03.19	16:45:00	149.994	150.107	149.969	150.075	1341	0	3
2025.03.19	17:00:00	150.077	150.146	150.043	150.044	1281	0	2
2025.03.19	17:15:00	150.045	150.052	149.899	149.927	1220	0	2
2025.03.19	17:30:00	149.926	149.941	149.802	149.815	1206	0	2
2025.03.19	17:45:00	149.826	149.895	149.797	149.877	1247	0	2
2025.03.19	18:00:00	149.878	149.907	149.840	149.875	1094	0	2
2025.03.19	18:15:00	149.875	149.882	149.811	149.874	925	0	2
2025.03.19	18:30:00	149.875	149.986	149.850	149.954	935	0	2
2025.03.19	18:45:00	149.954	150.047	149.917	150.029	885	0	2
2025.03.19	19:00:00	150.019	150.031	149.900	149.909	902	0	2
